10/1/71,9.684,0.023185985,0.011794039,0
11/1/71,9.21,0.008338317,0.010320231,0
12/1/71,8.74,-0.013641852,0.006422687,0
1/1/72,8.838,-0.009817599,-0.001199779,0
2/1/72,9.076,-0.000948066,-0.006934226,0
3/1/72,8.962,0.003006491,-0.003670161,0
4/1/72,9.109,0.002341044,0.000384568,0
5/1/72,9.262,0.002365006,0.003124514,0
6/1/72,9.02,0.001060017,0.001522711,0
7/1/72,9.142,-0.000486799,0.000619284,0
8/1/72,9.32,0.000960701,0.001539769,0
9/1/72,9.118,0.0015248,0.000313555,0
10/1/72,9.521,0.003023023,0.001639669,0
11/1/72,9.744,0.005456856,0.004243584,0
12/1/72,9.92,0.008644774,0.005186837,0
1/1/73,10.136,0.006606151,0.00627065,0
2/1/73,10.208,0.005233887,0.006969223,0
3/1/73,10.918,0.010072362,0.008053014,0
4/1/73,10.463,0.005550428,0.006276402,0
5/1/73,10.614,0.002416704,0.004870436,0
6/1/73,9.73,-0.011188167,-0.00128322,0
7/1/73,9.622,-0.011245942,-0.006089205,0
8/1/73,9.367,-0.012597608,-0.010451073,0
9/1/73,9.629,-0.001804891,-0.007484129,0
10/1/73,8.278,-0.01219861,-0.011400329,0
11/1/73,8.267,-0.015135626,-0.010323459,1
12/1/73,7.832,-0.017730794,-0.012674474,1
1/1/74,7.93,-0.004812687,-0.011752442,1
2/1/74,7.612,-0.006064771,-0.010769073,1
3/1/74,7.77,-0.001712867,-0.004165308,1
4/1/74,7.794,-0.000879784,-0.002733703,1
5/1/74,7.778,0.00172715,-0.000505213,1
6/1/74,7.669,-0.001043571,-0.000756988,1
7/1/74,7.576,-0.002512119,-0.000489393,1
8/1/74,8.896,0.010686245,0.004565281,1
9/1/74,7.314,0.000797358,0.0007951,1
10/1/74,6.356,-0.016990398,-0.00638104,1
11/1/74,5.603,-0.035422469,-0.014522476,1
12/1/74,6.044,-0.015030621,-0.017263321,1
1/1/75,6.386,0.001707604,-0.01601614,1
2/1/75,7.162,0.01635961,-0.000175293,1
3/1/75,5.998,0.002446087,0.003119555,1
4/1/75,5.716,-0.010456101,0.001246757,0
5/1/75,6.269,-0.00973683,-0.00185273,0
6/1/75,6.361,0.005338103,-0.002845472,0
7/1/75,7.279,0.015698442,0.002214268,0
8/1/75,7.094,0.011046561,0.009579278,0
9/1/75,7.504,0.010521139,0.011497534,0
10/1/75,7.62,0.00466092,0.009317794,0
11/1/75,7.895,0.00824135,0.008480955,0
12/1/75,8.128,0.007066544,0.006311022,0
1/1/76,8.453,0.008930585,0.008368381,0
2/1/76,8.723,0.009152777,0.008246021,0
3/1/76,8.812,0.007664431,0.008226645,0
4/1/76,8.626,0.00200877,0.005625139,0
5/1/76,8.386,-0.0040016,0.001801882,0
6/1/76,8.43,-0.004521999,-0.001240039,0
7/1/76,8.549,-0.000610582,-0.002130263,0
8/1/76,7.99,-0.003509398,-0.004024655,0
9/1/76,8.452,-0.001605591,-0.001806847,0
10/1/76,7.71,-0.006660071,-0.003604625,0
11/1/76,8.279,0.000462196,-0.002611813,0
12/1/76,9.497,0.012198009,0.004520448,0
1/1/77,8.945,0.016035882,0.007927751,0
2/1/77,9.024,0.005395841,0.007257341,0
3/1/77,9.391,-0.000934256,0.009493298,0
4/1/77,8.95,0.001207339,0.002926297,0
5/1/77,8.87,-0.003131923,-0.002653955,0
6/1/77,9.178,-0.002348996,0.000232366,0
7/1/77,8.861,0.000156784,-0.00147046,0
8/1/77,8.988,0.000143742,-0.001844048,0
9/1/77,8.749,-0.00376553,-0.00090235,0
10/1/77,8.982,0.000389369,-0.000558678,0
11/1/77,8.732,-0.001768689,-0.00196524,0
12/1/77,8.984,0.00147533,6.64355E-05,0
1/1/78,8.044,-0.008408372,-0.004005911,0
2/1/78,8.543,-0.004923293,-0.00336571,0
3/1/78,8.96,0.001243561,-0.001583709,0
4/1/78,9.751,0.018607159,0.005169561,0
5/1/78,9.788,0.015189779,0.009024943,0
6/1/78,9.742,0.007801581,0.012335357,0
7/1/78,9.091,-0.006652889,0.004809791,0
8/1/78,9.571,-0.004217642,0.00097997,0
9/1/78,8.725,-0.008358336,-0.006007425,0
10/1/78,9.38,2.91231E-05,-0.004306627,0
11/1/78,9.132,-0.002214652,-0.002829083,0
12/1/78,9.239,0.004229171,5.96617E-05,0
1/1/79,9.026,-0.003135199,-0.001356743,0
2/1/79,9.176,-0.000268792,0.001199744,0
3/1/79,8.791,-0.003906238,-0.002832085,0
4/1/79,8.374,-0.00781855,-0.004696653,0
5/1/79,8.236,-0.010844214,-0.00696763,0
6/1/79,7.291,-0.015179411,-0.011329181,0
7/1/79,8.328,-0.003622701,-0.00840364,0
8/1/79,8.586,0.006761,-0.001986034,0
9/1/79,8.485,0.012442523,0.002462912,0
10/1/79,7.321,-0.010085831,-0.000683891,0
11/1/79,7.33,-0.016069201,-0.002731158,0
12/1/79,7.817,-0.006547176,-0.006982567,0
1/1/80,8.345,0.011620889,-0.002982512,1
2/1/80,7.862,0.006877831,0.000431017,1
3/1/80,7.139,-0.008158806,0.001179798,1
4/1/80,5.923,-0.026460096,-0.008942871,1
5/1/80,5.324,-0.029360923,-0.019217294,1
6/1/80,5.753,-0.015536309,-0.02050986,1
7/1/80,6.445,0.006578771,-0.011128553,1
8/1/80,6.432,0.013102947,-0.001450798,0
9/1/80,6.372,0.005959259,0.00584631,0
10/1/80,6.631,0.001603735,0.007806444,0
11/1/80,6.463,0.001134344,0.003761411,0
12/1/80,6.287,-0.001400454,-0.000409089,0
1/1/81,6.563,-0.001231952,0.000217451,0
2/1/81,7.397,0.010077874,0.004449314,0
3/1/81,7.65,0.016387237,0.007673272,0
4/1/81,5.738,-0.007560333,0.001244749,0
5/1/81,5.796,-0.022732553,-0.004426176,0
6/1/81,5.779,-0.018196497,-0.01012989,1
7/1/81,5.856,0.001104847,-0.01256841,1
8/1/81,7.81,0.02003396,0.001062479,1
9/1/81,6.726,0.015608456,0.010333225,1
10/1/81,5.131,-0.010453504,0.00140376,1
11/1/81,5.138,-0.031362025,-0.006006375,1
12/1/81,4.921,-0.017749188,-0.013292542,1
1/1/82,5.348,0.001436779,-0.016560718,1
2/1/82,6.248,0.012298074,-0.00176595,1
3/1/82,5.868,0.012612708,0.007040396,1
4/1/82,5.471,4.84016E-05,0.005172113,1
5/1/82,6.383,0.000112562,0.006984262,1
6/1/82,5.13,-0.004328919,-0.00103904,1
7/1/82,5.184,-0.007028782,-0.006280167,1
8/1/82,5.35,-0.009976079,-0.004416833,1
9/1/82,6.182,0.010855551,0.000481688,1
10/1/82,5.328,0.004196064,-0.001807805,1
11/1/82,6.478,0.008346433,0.007491757,1
12/1/82,6.128,0.003325687,0.006798934,0
1/1/83,5.78,0.003319522,0.002956295,0
2/1/83,5.992,-0.005858469,6.79E-05,0
3/1/83,6.084,0.000215322,0.001868779,0
4/1/83,6.538,0.007968933,0.000334854,0
5/1/83,6.814,0.009839712,0.005487823,0
6/1/83,7.254,0.012379325,0.009790021,0
7/1/83,7.202,0.00801385,0.009326946,0
8/1/83,6.725,-0.001041008,0.005272028,0
9/1/83,6.874,-0.005267254,0.001259233,0
10/1/83,7.162,5.9042E-05,0.000110087,0
11/1/83,7.07,0.00431226,-0.000836961,0
12/1/83,8.023,0.011004869,0.005038191,0
1/1/84,7.879,0.010097608,0.008522526,0
2/1/84,8.239,0.010905257,0.009258337,0
3/1/84,7.952,0.000523799,0.006866035,0
4/1/84,8.018,0.000474238,0.004604241,0
5/1/84,8.154,-0.0005951,0.000749359,0
6/1/84,8.035,0.001251175,0.000566764,0
7/1/84,8.198,0.001373188,0.000179177,0
8/1/84,7.849,-0.00247437,-9.39634E-05,0
9/1/84,7.645,-0.004974007,-0.002457532,0
10/1/84,7.604,-0.006485173,-0.003989604,0
11/1/84,7.774,-0.000868219,-0.00307618,0
12/1/84,8.071,0.00476477,-0.000857894,0
1/1/85,8.244,0.007239428,0.003199626,0
2/1/85,8.308,0.005768872,0.005165733,0
3/1/85,8.38,0.003303238,0.005333678,0
4/1/85,8.474,0.002556956,0.00425931,0
5/1/85,8.227,-0.000519361,0.001468866,0
6/1/85,7.651,-0.007953652,-0.002988417,0
7/1/85,7.532,-0.011207314,-0.006011904,0
8/1/85,9.412,0.011261213,0.001663594,0
9/1/85,11.239,0.041308047,0.016192767,0
10/1/85,6.462,-0.004081959,0.003666247,0
11/1/85,6.772,-0.041241991,-0.005297084,0
12/1/85,7.754,-0.033274724,-0.010713469,0
1/1/86,8.498,0.023149509,-0.013701479,0
2/1/86,7.836,0.012745212,-0.009184172,0
3/1/86,6.928,-0.010190723,0.006015885,0
4/1/86,7.844,-0.009487168,0.002189916,0
5/1/86,8.192,0.006904097,-0.000580957,0
6/1/86,8.176,0.013376335,0.000428059,0
7/1/86,7.608,-0.002377407,0.002852134,0
8/1/86,8.808,0.004232379,0.008136596,0
9/1/86,11.519,0.036750889,0.018426003,0
10/1/86,7.1,0.004255955,0.005489341,0
11/1/86,6.99,-0.032019009,-0.004328575,0
12/1/86,9.08,-0.024384224,-0.002265935,0
1/1/87,5.846,-0.005624519,-0.020781752,0
2/1/87,7.184,-0.00878277,-0.021759126,0
3/1/87,7.403,-0.012644807,-0.001146444,0
4/1/87,7.423,0.016666141,-0.001541862,0
5/1/87,6.853,-0.003334984,-0.005982253,0
6/1/87,7.172,-0.004095686,0.005354335,0
7/1/87,7.274,-0.0003971,-0.000778515,0
8/1/87,8.266,0.014209312,0.003931549,0
9/1/87,7.706,0.008439764,0.005388045,0
10/1/87,6.025,-0.013891199,-0.001411861,0
11/1/87,6.419,-0.023532038,-0.007506964,0
12/1/87,7.398,-0.001711101,-0.006154067,0
1/1/88,7.772,0.020300513,-0.002799179,0
2/1/88,7.981,0.016435521,0.007122253,0
3/1/88,7.778,0.004504111,0.012983032,0
4/1/88,7.31,-0.005254221,0.005473847,0
5/1/88,7.548,-0.005877338,-0.000769942,0
6/1/88,7.717,0.000163178,-0.001913759,0
7/1/88,7.456,0.002004436,-0.002411681,0
8/1/88,7.3,-0.003272747,-0.001672506,0
9/1/88,7.051,-0.007013103,-0.002157403,0
10/1/88,6.966,-0.005605485,-0.00472261,0
11/1/88,7.267,-0.00059654,-0.003699911,0
12/1/88,8.326,0.013563731,0.003860742,0
1/1/89,7.357,0.007234302,0.004106367,0
2/1/89,7.12,-0.004690573,0.002373074,0
3/1/89,6.93,-0.014798467,-0.001481467,0
4/1/89,7.692,0.002794912,-0.002197008,0
5/1/89,7.466,0.006121117,-0.00334089,0
6/1/89,6.797,-0.002030756,-0.000961949,0
7/1/89,7.048,-0.008585047,-0.000947134,0
8/1/89,8.152,0.007543998,0.003296162,0
9/1/89,7.693,0.012338974,0.002173412,0
10/1/89,6.17,-0.009940215,-0.002484691,0
11/1/89,6.074,-0.025295387,-0.006239259,0
12/1/89,6.438,-0.012679182,-0.010063679,0
1/1/90,7.786,0.017043144,-0.005303942,0
2/1/90,6.881,0.012243117,0.001106051,0
3/1/90,6.884,0.001555623,0.00695313,0
4/1/90,6.866,-0.009310671,0.004206464,0
5/1/90,6.692,-0.001976137,-0.001377374,0
6/1/90,6.748,-0.001893635,-0.005482363,0
7/1/90,6.779,-0.000668795,-0.001033849,1
8/1/90,6.877,0.001916916,-0.000222107,1
9/1/90,7.408,0.006790939,0.003092727,1
10/1/90,6.928,0.003231447,0.003051998,1
11/1/90,6.367,-0.006548484,-0.000856676,1
12/1/90,6.547,-0.010359446,-0.002944641,1
1/1/91,5.981,-0.008727467,-0.007130869,1
2/1/91,6.158,-0.003901703,-0.008315751,1
3/1/91,6.319,-0.001778556,-0.004031419,1
4/1/91,5.724,-0.002096128,-0.003548515,0
5/1/91,6.104,-0.002592526,-0.002710637,0
6/1/91,6.277,0.000804784,0.000685936,0
7/1/91,6.463,0.007856741,0.001689268,0
8/1/91,6.167,0.001214865,0.001511623,0
9/1/91,6.204,-0.001693968,0.002576184,0
10/1/91,6.019,-0.004217973,-0.000877954,0
11/1/91,6.228,6.6211E-06,-0.001438338,0
12/1/91,5.998,-0.00132731,-0.002171998,0
1/1/92,6.095,9.82486E-06,-0.000713087,0
2/1/92,6.242,0.000475678,0.00018582,0
3/1/92,6.164,0.002146041,0.000818358,0
4/1/92,5.966,-0.001534861,-0.000617843,0
5/1/92,6.275,-0.000328257,0.000871225,0
6/1/92,6.51,0.004389364,0.00187154,0
7/1/92,6.379,0.004854793,0.00192435,0
8/1/92,6.058,-0.002551687,0.000877462,0
9/1/92,6.325,-0.00284038,0.000940379,0
10/1/92,6.392,0.000984457,-0.000270486,0
11/1/92,6.284,0.00243507,-0.000768294,0
12/1/92,6.628,0.002621186,0.001848456,0
1/1/93,6.49,0.00206493,0.002766255,0
2/1/93,6.031,-0.002965943,-0.000793523,0
3/1/93,6.326,-0.004639402,-0.001176643,0
4/1/93,6.883,0.004911076,0.001514038,0
5/1/93,6.838,0.009989869,0.002365086,0
6/1/93,6.938,0.005868646,0.004944107,0
7/1/93,6.847,-1.90435E-05,0.005539791,0
8/1/93,6.407,-0.004526057,0.000374169,0
9/1/93,6.541,-0.005310222,-0.00289161,0
10/1/93,7.286,0.00466283,0.00055551,0
11/1/93,7.216,0.010335113,0.002640136,0
12/1/93,7.007,0.004353603,0.003697237,0
1/1/94,7.264,-0.000885733,0.005248139,0
2/1/94,7.42,0.002855817,0.003841784,0
3/1/94,7.312,0.003621808,0.000949489,0
4/1/94,7.604,0.003104007,0.002865544,0
5/1/94,6.899,-0.004267672,0.000374428,0
6/1/94,7.034,-0.004989962,-0.002299368,0
7/1/94,6.839,-0.007079636,-0.004208054,0
8/1/94,7.067,0.001025844,-0.003151971,0
9/1/94,7.186,0.002250172,-0.001640575,0
10/1/94,7.415,0.006013527,0.003047795,0
11/1/94,7.543,0.005410295,0.004101316,0
12/1/94,7.48,0.003324172,0.004544075,0
1/1/95,6.853,-0.005723409,-6.18664E-05,0
2/1/95,6.843,-0.008891889,-0.003249072,0
3/1/95,7.141,-0.003552755,-0.003894179,0
4/1/95,6.624,-0.001380684,-0.00536546,0
5/1/95,6.877,-0.001468483,-0.00327393,0
6/1/95,7.196,0.001350918,0.001229305,0
7/1/95,6.904,0.003826986,0.000676904,0
8/1/95,7.482,0.005008543,0.002681143,0
9/1/95,7.365,0.003559864,0.004885406,0
10/1/95,7.11,0.001670097,0.002112544,0
11/1/95,7.347,-0.002143315,0.001184175,0
12/1/95,7.626,0.003364856,0.002760672,0
1/1/96,6.834,-0.001817813,-0.00208404,0
2/1/96,7.378,-0.002288208,-0.000452904,0
3/1/96,7.677,0.002208351,0.001980326,0
4/1/96,7.412,0.006716619,0.000936503,0
5/1/96,7.788,0.003169839,0.002649483,0
6/1/96,7.184,-0.003639043,0.002535426,0
7/1/96,7.101,-0.005088184,-0.002371183,0
8/1/96,7.157,-0.006465399,-0.00387691,0
9/1/96,7.253,0.000867169,-0.002588531,0
10/1/96,6.818,-0.002420508,-0.004273613,0
11/1/96,6.987,-0.003063862,-0.001612726,0
12/1/96,6.888,-0.00302705,-0.001867353,0
1/1/97,7.319,0.004605083,-9.76999E-05,0
2/1/97,6.958,0.001120577,-5.72512E-05,0
3/1/97,7.039,0.000322542,0.001374405,0
4/1/97,6.757,-0.005438091,-0.000994351,0
5/1/97,6.728,-0.00330054,-0.00227837,0
6/1/97,6.48,-0.005585006,-0.004922489,0
7/1/97,7.002,0.001580502,-0.001414874,0
8/1/97,7.106,0.00538616,0.000761324,0
9/1/97,6.546,0.000928863,0.000546669,0
10/1/97,6.667,-0.005112567,-1.58572E-05,0
11/1/97,6.654,-0.004053182,-0.000662166,0
12/1/97,7.092,0.005332504,-0.000750267,0
1/1/98,6.202,-0.003165314,-0.002726685,0
2/1/98,6.454,-0.004889184,-0.001340131,0
3/1/98,6.567,-0.004516298,-0.001899992,0
4/1/98,6.762,0.006029266,-0.000775753,0
5/1/98,7.185,0.008038496,0.002106652,0
6/1/98,7.037,0.005972875,0.006227916,0
7/1/98,5.893,-0.009052911,-0.000945335,0
8/1/98,6.111,-0.014217001,-0.004699244,0
9/1/98,7.064,0.001091772,-0.002637687,0
10/1/98,7.276,0.016633813,0.000723138,0
11/1/98,6.516,0.004658266,0.002351052,0
12/1/98,7.396,0.000719758,0.008351481,0
1/1/99,6.612,-0.0037044,0.002551377,0
2/1/99,6.976,0.001884038,-0.001466381,0
3/1/99,6.833,-0.004450665,-0.001543044,0
4/1/99,6.909,0.002558082,0.000601151,0
5/1/99,6.98,0.000329356,-0.0012802,0
6/1/99,6.95,0.001376976,0.001697066,0
7/1/99,7.024,0.001031703,0.000637427,0
8/1/99,7.16,0.002005553,0.001824324,0
9/1/99,6.838,-0.000666914,0.00023526,0
10/1/99,6.717,-0.004041961,-0.001414014,0
11/1/99,6.9,-0.002942119,-0.001393466,0
12/1/99,7.126,0.003449578,-0.000371406,0
1/1/00,7.285,0.006304571,0.001562157,0
2/1/00,7.504,0.006418068,0.004917139,0
3/1/00,7.003,-0.000405019,0.003217024,0
4/1/00,6.874,-0.005692831,-0.000237913,0
5/1/00,6.844,-0.006970535,-0.002933968,0
6/1/00,6.722,-0.002856899,-0.004625263,0
7/1/00,6.577,-0.003333586,-0.005175995,0
8/1/00,6.658,-0.002291969,-0.002560228,0
9/1/00,6.875,0.001779004,-0.000643098,0
10/1/00,6.528,0.00025813,-0.000961342,0
11/1/00,6.303,-0.00459953,-0.001881304,0
12/1/00,5.966,-0.009705042,-0.004153548,0
1/1/01,6.666,0.000276164,-0.002709565,0
2/1/01,6.877,0.007934009,0.000109,0
3/1/01,6.286,0.004112018,0.001191205,0
4/1/01,6.191,-0.006674696,0.000643305,1
5/1/01,6.272,-0.006316749,-0.000396941,1
6/1/01,6.261,1.3883E-05,-0.003698739,1
7/1/01,5.837,-0.003522506,-0.004882573,1
8/1/01,5.665,-0.007322085,-0.003907017,1
9/1/01,5.792,-0.005114264,-0.003955432,1
10/1/01,7.906,0.020491433,0.006121498,1
11/1/01,6.127,0.011311833,0.005255705,0
12/1/01,5.17,-0.012091647,0.000153528,0
1/1/02,5.369,-0.02799167,-0.004809623,0
2/1/02,5.739,-0.003062278,-0.008260484,0
3/1/02,5.816,0.007698748,-0.01081742,0
4/1/02,6.195,0.008610536,0.002499038,0
5/1/02,5.696,0.00082688,0.004935491,0
6/1/02,5.847,-0.001294105,0.002499111,0
7/1/02,6.286,0.00140251,0.002204895,0
8/1/02,6.305,0.007389791,0.002688402,0
9/1/02,5.609,-0.002320779,-0.000629632,0
10/1/02,5.514,-0.009818365,-0.00150601,0
11/1/02,5.6,-0.007230884,-0.003973565,0
12/1/02,5.826,0.002425124,-0.004225608,0
1/1/03,5.766,0.003199915,-0.00183927,0
2/1/03,5.272,-0.003437059,-0.000668575,0
3/1/03,5.427,-0.005686007,-0.001397675,0
4/1/03,5.362,-0.003604232,-0.00274341,0
5/1/03,5.277,-0.000203737,-0.003630832,0
6/1/03,5.593,0.001358607,-0.000867048,0
7/1/03,5.512,0.002536897,0.001527029,0
8/1/03,5.699,0.003886587,0.00199265,0
9/1/03,5.483,-0.000465811,0.001671362,0
10/1/03,5.242,-0.003323113,-0.000290465,0
11/1/03,5.611,-0.001636694,-0.00086766,0
12/1/03,5.427,0.000686323,-0.000862847,0
1/1/04,5.153,-0.001463904,-0.002364246,0
2/1/04,5.431,-0.0026336,-0.000657001,0
3/1/04,5.545,0.002051926,0.000653438,0
4/1/04,5.136,0.000192831,-0.001645604,0
5/1/04,5.637,0.000668156,0.00103614,0
6/1/04,5.123,-0.002541008,4.02603E-05,0
7/1/04,5.388,0.000757195,-0.000939553,0
8/1/04,5.199,-0.003454293,-0.001407001,0
9/1/04,5.262,0.000724418,-0.000404339,0
10/1/04,5.158,-0.002042279,-0.002027187,0
11/1/04,5.257,0.000236651,3.68919E-05,0
12/1/04,5.712,0.00476293,0.001566705,0
1/1/05,5.357,0.003412858,0.002088542,0
2/1/05,5.356,-0.000225452,0.001411418,0
3/1/05,5.575,-0.001458496,0.00189329,0
4/1/05,5.686,0.004023188,0.001618494,0
5/1/05,5.357,0.00033566,-0.000565482,0
6/1/05,5.307,-0.0036871,-0.000150962,0
7/1/05,5.781,0.000767691,0.000924372,0
8/1/05,5.586,0.003768475,0.000268843,0
9/1/05,5.677,0.002949817,0.001041771,0
10/1/05,5.195,-0.005405284,9.82295E-05,0
11/1/05,5.501,-0.002379325,-0.000650816,0
12/1/05,5.306,-0.002626596,-0.002899482,0
1/1/06,6.461,0.011813541,0.003356712,0
2/1/06,5.529,0.004032943,0.002683893,0
3/1/06,5.323,-0.002793062,0.001824598,0
4/1/06,5.596,-0.009412202,-0.000342197,0
5/1/06,5.265,-0.001706213,-0.002815784,0
6/1/06,5.246,-0.001816959,-0.00625065,0
7/1/06,5.561,-0.000408353,-0.000367594,0
8/1/06,5.283,0.001186032,-0.000303023,0
9/1/06,5.28,-0.000599332,-0.001132301,0
10/1/06,5.126,-0.004262373,-0.000816759,0
11/1/06,5.022,-0.003057668,-0.002270953,0
12/1/06,5.311,-4.36053E-05,-0.00205123,0
1/1/07,5.274,0.002379966,-5.45159E-05,0
2/1/07,5.206,0.00165535,0.000336968,0
3/1/07,5.072,-0.002589212,0.000241881,0
4/1/07,5.083,-0.002357271,-0.000444121,0
5/1/07,5.419,0.002225124,-0.000154928,0
6/1/07,5.214,0.002471593,0.000340007,0
7/1/07,4.958,-0.001918416,-0.000450711,0
8/1/07,5.098,-0.003973943,-0.000421182,0
9/1/07,5.176,0.000107262,-0.000703003,0
10/1/07,5.155,0.002187948,-0.001202936,0
11/1/07,5.507,0.003951089,0.001998721,0
12/1/07,5.205,0.001466241,0.002288189,0
1/1/08,5.155,-0.000967535,0.000682123,1
2/1/08,4.91,-0.005988595,-0.001526876,1
3/1/08,4.749,-0.005298572,-0.003617257,1
4/1/08,4.685,-0.005200504,-0.005376654,1
5/1/08,5.136,0.002059482,-0.001809723,1
6/1/08,4.92,0.003124947,-0.000526845,1
7/1/08,4.489,-0.002654404,-0.001073805,1
8/1/08,4.6,-0.006646946,-0.001449542,1
9/1/08,4.446,-0.00424683,-0.003023871,1
10/1/08,3.854,-0.006667286,-0.007190429,1
11/1/08,3.402,-0.013666809,-0.008991127,1
12/1/08,3.544,-0.010397533,-0.008314063,1
1/1/09,2.9,-0.008917984,-0.01090913,1
2/1/09,2.768,-0.008320938,-0.010374162,1
3/1/09,3.035,-0.005655342,-0.006300459,1
4/1/09,3.021,0.002067312,-0.003417343,1
5/1/09,3.214,0.004410851,-0.001011856,1
6/1/09,3.351,0.003722982,0.00339086,1
7/1/09,4.148,0.011556373,0.007615146,1
8/1/09,5.43,0.024325288,0.014493859,0
9/1/09,3.32,0.003759641,0.008310798,0
10/1/09,3.644,-0.011808286,0.003095773,0
11/1/09,3.799,-0.014986331,-0.00131351,0
12/1/09,4.069,0.007894828,-0.004653106,0
1/1/10,3.623,0.000658693,-0.006232795,0
2/1/10,3.44,-0.004995014,0.00073198,0
3/1/10,3.948,-0.001984888,-4.30439E-05,0
4/1/10,3.816,0.003556281,-0.000484895,0
5/1/10,3.951,0.004616614,0.00042201,0
6/1/10,3.8,-0.001021572,0.002134656,0
7/1/10,3.85,-0.000171716,0.001610167,0
8/1/10,3.776,-0.001559163,-0.000854583,0
9/1/10,3.803,-0.00021532,-0.000507582,0
10/1/10,3.755,-0.000839849,-0.000976042,0
11/1/10,3.756,-0.000350278,-0.000446479,0
12/1/10,3.98,0.001746159,0.000501012,0
1/1/11,3.913,0.00226997,0.001136229,0
2/1/11,4.253,0.004636889,0.002756542,0
3/1/11,4.45,0.005785009,0.004598933,0
4/1/11,4.388,0.005432913,0.004642071,0
5/1/11,3.901,-0.003819676,0.001159862,0
6/1/11,3.805,-0.007897266,-0.001602007,0
7/1/11,3.918,-0.004949794,-0.003901715,0
8/1/11,3.951,0.000853268,-0.003739334,0
9/1/11,4.133,0.003313723,-0.000931724,0
10/1/11,4.412,0.005407352,0.00332819,0
11/1/11,4.337,0.004686245,0.004030537,0
12/1/11,4.294,0.001333694,0.003098412,0
1/1/12,4.925,0.004902392,0.004941594,0
2/1/12,5.326,0.011752268,0.00697974,0
3/1/12,5.17,0.01005344,0.006942486,0
4/1/12,5.123,0.001479281,0.006566279,0
5/1/12,4.986,-0.003536666,0.003703124,0
6/1/12,4.907,-0.003022853,-0.001086262,0
7/1/12,4.902,-0.00244103,-0.002867654,0
8/1/12,5.043,0.000543998,-0.001286056,0
9/1/12,5.219,0.003518699,0.000612199,0
10/1/12,5.114,0.002661185,0.001605864,0
11/1/12,5.334,0.00252264,0.00275465,0
12/1/12,5.397,0.002490586,0.00303275,0
1/1/13,5.684,0.005802008,0.003708646,0
2/1/13,5.585,0.003385285,0.003367165,0
3/1/13,5.476,0.000511279,0.002707153,0
4/1/13,5.455,-0.00266344,0.000721757,0
5/1/13,5.371,-0.002214318,-0.000863692,0
6/1/13,5.514,0.000104229,-0.001425639,0
7/1/13,5.463,0.000558429,-0.000537782,0
