Date,Ticker,Value
2019-11-01,M,0.33000000000000007
2019-11-04,M,0.09999999999999964
2019-11-05,M,0.6300000000000026
2019-11-06,M,-0.6500000000000004
2019-11-07,M,-0.08999999999999986
2019-11-08,M,-0.22000000000000064
2019-11-11,M,0.20000000000000107
2019-11-12,M,0.15999999999999837
2019-11-13,M,0.120000000000001
2019-11-14,M,0.04999999999999716
2019-11-15,M,0.360000000000003
