Date,Ticker,Value
2019-11-01,HD,1.2700000000000102
2019-11-04,HD,-3.3500000000000227
2019-11-05,HD,-2.5400000000000205
2019-11-06,HD,1.1799999999999784
2019-11-07,HD,-1.0600000000000023
2019-11-08,HD,0.03999999999999204
2019-11-11,HD,1.3000000000000114
2019-11-12,HD,0.9699999999999989
2019-11-13,HD,2.710000000000008
2019-11-14,HD,1.5500000000000114
2019-11-15,HD,-0.4000000000000057
